Trx,FPKM_mean_M,Linkage
CAF2838027.1,16.1987133333333,Auto
CAF2838045.1,21.1887,Auto
CAF2838059.1,5.43414333333333,Auto
CAF2838075.1,15.089385,Auto
CAF2838090.1,53.1552166666667,Auto
CAF2838105.1,159.765833333333,Auto
CAF2838121.1,38.703735,Auto
CAF2838136.1,28.059602,Auto
CAF2838151.1,0.395998166666667,Auto
CAF2838167.1,0.0866333333333333,Auto
CAF2838182.1,0,Auto
CAF2838197.1,125.351,Auto
CAF2838212.1,12.5745516666667,Auto
CAF2838226.1,20.6136816666667,Auto
CAF2838241.1,12.2007516666667,Auto
CAF2838256.1,27.84439,Auto
CAF2838272.1,12.1497966666667,Auto
CAF2838287.1,13.2644216666667,Auto
CAF2838303.1,40.20005,Auto
CAF2838319.1,9.47308666666667,Auto
CAF2838335.1,9.25685166666667,Auto
CAF2838350.1,88.8434333333333,Auto
CAF2838362.1,64.21045,Auto
CAF2838377.1,41.981125,Auto
CAF2838392.1,12.9656,Auto
CAF2838410.1,731.664166666667,Auto
CAF2838425.1,0,Auto
CAF2838440.1,6.97500666666667,Auto
CAF2838455.1,9.30864166666667,Auto
CAF2838470.1,8.88289666666667,Auto
CAF2838485.1,4.77126333333333,Auto
CAF2838500.1,43.5188166666667,Auto
CAF2838517.1,33.8327,Auto
CAF2838533.1,32.2866,Auto
CAF2838551.1,13.893175,Auto
CAF2838567.1,2.92507566666667,Auto
CAF2838583.1,0.6733045,Auto
CAF2838599.1,5.17828,Auto
CAF2838615.1,30.8244333333333,Auto
CAF2838631.1,3.05655863766667,Auto
CAF2838647.1,1.423225676256,Auto
CAF2838663.1,0,Auto
CAF2838678.1,0,Auto
CAF2838693.1,0.6864405,Auto
CAF2838700.1,103.589353333333,Auto
CAF2838714.1,0.583594333333333,Auto
CAF2838729.1,0.812484333333333,Auto
CAF2838742.1,19.7454666666667,Auto
CAF2838757.1,28.6265588333333,Auto
CAF2838772.1,36.5831231666667,Auto
CAF2838787.1,11.4917783333333,Auto
CAF2838803.1,21.5505833333333,Auto
CAF2838821.1,149.3939,Auto
CAF2838837.1,0.50598,Auto
CAF2838854.1,0.296530233333333,Auto
CAF2838870.1,0.211772166666667,Auto
CAF2838885.1,0,Auto
CAF2838900.1,19.38348,Auto
CAF2838917.1,88.1890833333333,Auto
CAF2838926.1,0,Auto
CAF2838942.1,3.30511666666667,Auto
CAF2838958.1,204.792866666667,Auto
CAF2838974.1,34.85182,Auto
CAF2838990.1,22.2605833333333,Auto
CAF2839004.1,42.6703,Auto
CAF2839019.1,1.95173583333333,Auto
CAF2839034.1,146.62332,Auto
CAF2839050.1,20.8847666666667,Auto
CAF2839055.1,7.69259833333333,Auto
CAF2839073.1,6.55576113333333,Auto
CAF2839090.1,187.128241166667,Auto
CAF2839105.1,0.458080816666667,Auto
CAF2839121.1,0.165487381333333,Auto
CAF2839137.1,45.43957,Auto
CAF2839154.1,30.2981,Auto
CAF2839171.1,0,Auto
CAF2839188.1,13.92116,Auto
CAF2839205.1,0,Auto
CAF2839222.1,0,Auto
CAF2839239.1,135.436841666667,Auto
CAF2839256.1,135.436841666667,Auto
CAF2839269.1,347.437658333333,Auto
CAF2839281.1,0.0796905,Auto
CAF2839298.1,0.0911374166666667,Auto
CAF2839315.1,0.209015783333333,Auto
CAF2839332.1,0.1923952,Auto
CAF2839353.1,0.524544766666667,Auto
CAF2839370.1,0.602628,Auto
CAF2839388.1,0.3894255,Auto
CAF2839405.1,0.105165666666667,Auto
CAF2839422.1,0.120583333333333,Auto
CAF2839435.1,0.0703883333333333,Auto
CAF2839451.1,0.4658985,Auto
CAF2839468.1,0,Auto
CAF2839479.1,0,Auto
CAF2839496.1,0,Auto
CAF2839513.1,78.3280333333333,Auto
CAF2839530.1,1.40284,Auto
CAF2839546.1,0.3329785,Auto
CAF2839560.1,11.7663216666667,Auto
CAF2839577.1,0,Auto
CAF2839594.1,0,Auto
CAF2839611.1,0,Auto
CAF2839628.1,0.815815034652167,Auto
CAF2839647.1,1.6547235,Auto
CAF2839667.1,24.772467,Auto
CAF2839684.1,14.7478568333333,Auto
CAF2839701.1,33.7312666666667,Auto
CAF2839719.1,44.9996333333333,Auto
CAF2839734.1,129.828933333333,Auto
CAF2839751.1,0.33115833347449,Auto
CAF2839769.1,22.94014,Auto
CAF2839787.1,17.2144133333333,Auto
CAF2839804.1,8.45656,Auto
CAF2839822.1,4.47853166666667,Auto
CAF2839839.1,13.3760016666667,Auto
CAF2839856.1,23.372,Auto
CAF2839873.1,21.5824333333333,Auto
CAF2839890.1,32.1114666666667,Auto
CAF2839906.1,258.512833333333,Auto
CAF2839923.1,7.2287745,Auto
CAF2839939.1,21.0896833333333,Auto
CAF2839955.1,35.45245,Auto
CAF2839971.1,44.0288166666667,Auto
CAF2839989.1,43.5739166666667,Auto
CAF2840007.1,83.3839833333333,Auto
CAF2840024.1,25.9104,Auto
CAF2840041.1,11.1885266666667,Auto
CAF2840058.1,10.70156,Auto
CAF2840077.1,3.4837085,Auto
CAF2840093.1,8.54641666666667,Auto
CAF2840109.1,4.9045615,Auto
CAF2840126.1,1.506883,Auto
CAF2840143.1,6.04738233333333,Auto
CAF2840158.1,41.724065,Auto
CAF2840175.1,17.1852716666667,Auto
CAF2840194.1,0.143353166666667,Auto
CAF2840211.1,0,Auto
CAF2840228.1,78.7623833333333,Auto
CAF2840245.1,9.05036666666667,Auto
CAF2840261.1,11.7216533333333,Auto
CAF2840278.1,13.248425,Auto
CAF2840295.1,2.31915678166667,Auto
CAF2840313.1,8.67466016666667,Auto
CAF2840329.1,1.30936733333333,Auto
CAF2840346.1,51.0195666666667,Auto
CAF2840363.1,11.2489883333333,Auto
CAF2840380.1,20.7743333333333,Auto
CAF2840397.1,26.8303166666667,Auto
CAF2840413.1,237.285958333333,Auto
CAF2840430.1,4.46371666666667,Auto
CAF2840447.1,28.2607,Auto
CAF2840463.1,0.775098833333333,Auto
CAF2840480.1,11.7048783333333,Auto
CAF2840497.1,0.4747625,Auto
CAF2840514.1,45.66845,Auto
CAF2840531.1,4.66056833333333,Auto
CAF2840548.1,8.62430833333333,Auto
CAF2840564.1,36.1130701666667,Auto
CAF2840581.1,68.5089833333333,Auto
CAF2840600.1,0.0763705,Auto
CAF2840616.1,0.215746666666667,Auto
CAF2840634.1,2.67813333333333,Auto
CAF2840651.1,1.46190583333333,Auto
CAF2840668.1,1.70405033333333,Auto
CAF2840685.1,0,Auto
CAF2840702.1,0.0487435,Auto
CAF2840719.1,0.0340583333333333,Auto
CAF2840736.1,11.6778601666667,Auto
CAF2840753.1,0.222704666666667,Auto
CAF2840769.1,1.67503333333333,Auto
CAF2840788.1,1.52323966666667,Auto
CAF2840805.1,0.916875733333333,Auto
CAF2840822.1,0.481035,Auto
CAF2840838.1,1.6847155,Auto
CAF2840855.1,0,Auto
CAF2840873.1,0.168986166666667,Auto
CAF2840889.1,32.7011666666667,Auto
CAF2840905.1,2.0943095,Auto
CAF2840923.1,9.34476333333333,Auto
CAF2840940.1,9.26720166666667,Auto
CAF2840957.1,8.29222166666667,Auto
CAF2840973.1,2748.22033333333,Auto
CAF2840989.1,17.6238866666667,Auto
CAF2841005.1,0.514230833333333,Auto
CAF2841022.1,21.1447166666667,Auto
CAF2841039.1,229.744034666667,Auto
CAF2841055.1,0.0496898333333333,Auto
CAF2841070.1,0,Auto
CAF2841086.1,24.5164866666667,Auto
CAF2841103.1,31.8949866666667,Auto
CAF2841120.1,0,Auto
CAF2841136.1,0.0515994333333333,Auto
CAF2841151.1,1.48518916666667,Auto
CAF2841167.1,0.757169,Auto
CAF2841184.1,0.395353333333333,Auto
CAF2841200.1,0.221010866666667,Auto
CAF2841216.1,0.270974371666667,Auto
CAF2841232.1,0.322142666666667,Auto
CAF2841247.1,0,Auto
CAF2841264.1,0.305929166666667,Auto
CAF2841280.1,16.4553,Auto
CAF2841296.1,2.60917633333333,Auto
CAF2841312.1,23.753655,Auto
CAF2841327.1,25.0881383333333,Auto
CAF2841343.1,90.790875,Auto
CAF2841359.1,4.07428733333333,Auto
CAF2841374.1,17.3293816666667,Auto
CAF2841390.1,14.53865,Auto
CAF2841406.1,20.0137,Auto
CAF2841422.1,8.22797,Auto
CAF2841439.1,5.197816,Auto
CAF2841456.1,0,Auto
CAF2841472.1,6.13999311666667,Auto
CAF2841488.1,40.3290666666667,Auto
CAF2841503.1,31.4307166666667,Auto
CAF2841519.1,24.2594833333333,Auto
CAF2841535.1,16.3755,Auto
CAF2841552.1,1.70208333333333,Auto
CAF2841568.1,30.2562833333333,Auto
CAF2841585.1,41.04535,Auto
CAF2841601.1,56.4493666666667,Auto
CAF2841616.1,6.0129905,Auto
CAF2841632.1,1.71385033333333,Auto
CAF2841640.1,29.3235333333333,Auto
CAF2841656.1,5.31741666666667,Auto
CAF2841674.1,14.5526298333333,Auto
CAF2841691.1,54.3498833333333,Auto
CAF2841707.1,0.488545533333333,Auto
CAF2841722.1,0,Auto
CAF2841739.1,7.42595633333333,Auto
CAF2841754.1,2.83003233333333,Auto
CAF2841770.1,8.87831133333333,Auto
CAF2841790.1,0,Auto
CAF2841805.1,2.947945,Auto
CAF2841821.1,0.107461666666667,Auto
CAF2841830.1,9.1505,Auto
CAF2841846.1,0.0636381166666667,Auto
CAF2841862.1,4.39927916666667,Auto
CAF2841877.1,23.06277,Auto
CAF2841893.1,9.134657,Auto
CAF2841908.1,7.27324383333333,Auto
CAF2841917.1,33.1712666666667,Auto
CAF2841934.1,0,Auto
CAF2841952.1,0,Auto
CAF2841968.1,29.62738,Auto
CAF2841984.1,1.6793045,Auto
CAF2842000.1,17.2905083333333,Auto
CAF2842016.1,18.9039666666667,Auto
CAF2842033.1,17.6061766666667,Auto
CAF2842048.1,36.4811,Auto
CAF2842063.1,18.7543,Auto
CAF2842078.1,0.0609293333333333,Auto
CAF2842092.1,1.065821,Auto
CAF2842105.1,0.348966666666667,Auto
CAF2842116.1,0,Auto
CAF2842127.1,0.0242890004629183,Auto
CAF2842139.1,0.129945833333333,Auto
CAF2842153.1,29.1958666666667,Auto
CAF2842167.1,27.2027833333333,Auto
CAF2842181.1,8.11453016666667,Auto
CAF2842195.1,77.0789833333333,Auto
CAF2842198.1,18.1649616666667,Auto
CAF2842213.1,45.8761333333333,Auto
CAF2842227.1,0.0583842166666667,Auto
CAF2842241.1,0.284541333333333,Auto
CAF2842255.1,24.157398,Auto
CAF2842269.1,0,Auto
CAF2842282.1,0.0573228333333333,Auto
CAF2842287.1,1.24074166666667,Auto
CAF2842302.1,0,Auto
CAF2842318.1,0.1791185,Auto
CAF2842333.1,0.1210638,Auto
CAF2842349.1,2.122844,Auto
CAF2842364.1,1.17914833333333,Auto
CAF2842379.1,10.9218485,Auto
CAF2842408.1,0,Auto
CAF2842411.1,42.186665,Auto
CAF2842427.1,127.012233333333,Auto
CAF2842442.1,121.81,Auto
CAF2842455.1,0,Auto
CAF2842472.1,0.22028,Auto
CAF2842487.1,0,Auto
CAF2842502.1,0,Auto
CAF2842524.1,25.8947833333333,Auto
CAF2842539.1,2.53049483333333,Auto
CAF2842553.1,6.60050666666667,Auto
CAF2842573.1,0.9602153,Auto
CAF2842588.1,0.115034833333333,Auto
CAF2842601.1,1.08703716666667,Auto
CAF2842615.1,179.284366666667,Auto
CAF2842631.1,3.22067148333333,Auto
CAF2842655.1,1.37597983333333,Auto
CAF2842666.1,0.085431,Auto
CAF2842685.1,384.166,Auto
CAF2842694.1,332.922213166667,Auto
CAF2842714.1,9.40081666666667,Auto
CAF2842729.1,7.39265333333333,Auto
CAF2842747.1,0.00810351666666667,Auto
CAF2842763.1,0.777143333333333,Auto
CAF2842779.1,10.007285,Auto
CAF2842793.1,0.207173333333333,Auto
CAF2842812.1,0.0310395,Auto
CAF2842826.1,0.710813266666667,Auto
CAF2842844.1,1.58178083333333,Auto
CAF2842859.1,0.492574833333333,Auto
CAF2842875.1,0.0982058333333333,Auto
CAF2842884.1,0,Auto
CAF2842899.1,0.0485886,Auto
CAF2842910.1,0.1429267,Auto
CAF2842925.1,0.0179108,Auto
CAF2842940.1,0.000280139666666667,Auto
CAF2842955.1,0.0491524,Auto
CAF2842970.1,0.125232666666667,Auto
CAF2842985.1,1.15112666666667,Auto
CAF2843002.1,7.78277266666667,Auto
CAF2843017.1,4.89025037766667,Auto
CAF2843032.1,62.2007518333333,Auto
CAF2843047.1,71.0998626666667,Auto
CAF2843062.1,17.3188516666667,Auto
CAF2843078.1,25.6258383333333,Auto
CAF2843095.1,23.2892283333333,Auto
CAF2843109.1,20.9591,Auto
CAF2843123.1,7.5022195,Auto
CAF2843138.1,45.6602095,Auto
CAF2843152.1,9.03595895,Auto
CAF2843166.1,0,Auto
CAF2843179.1,1.023618453095,Auto
CAF2843191.1,24.5405333333333,Auto
CAF2843206.1,37.885435,Auto
CAF2843221.1,1.11645916666667,Auto
CAF2843235.1,6.784865,Auto
CAF2843253.1,11.5388,Auto
CAF2843269.1,114.803933333333,Auto
CAF2843283.1,3.14005616666667,Auto
CAF2843286.1,359.138833333333,Auto
CAF2843307.1,339.615933333333,Auto
CAF2843323.1,24.6669666666667,Auto
CAF2843340.1,28.11295,Auto
CAF2843355.1,4.634762,Auto
CAF2843370.1,0.0955419333333333,Auto
CAF2843384.1,121.9585,Auto
CAF2843397.1,160.668666666667,Auto
CAF2843411.1,632.661166666667,Auto
CAF2843425.1,24.788692,Auto
CAF2843441.1,21.420929,Auto
CAF2843453.1,0.503679589698207,Auto
CAF2843465.1,6.26868666666667e-07,Auto
CAF2843478.1,3.32381066666667,Auto
CAF2843491.1,43.7662833333333,Auto
CAF2843507.1,0.4801045,Auto
CAF2843523.1,10.7456005,Auto
CAF2843537.1,63.6762,Auto
CAF2843553.1,54.6333,Auto
CAF2843569.1,27.5708166666667,Auto
CAF2843584.1,47.5978166666667,Auto
CAF2843601.1,37.74388,Auto
CAF2843617.1,9.37902448333333,Auto
CAF2843632.1,0.131424966666667,Auto
CAF2843648.1,0.639106166666667,Auto
CAF2843665.1,33.2407,Auto
CAF2843682.1,1.72603016666667,Auto
CAF2843696.1,23.2566433333333,Auto
CAF2843712.1,10.0590916666667,Auto
CAF2843728.1,14.1231816666667,Auto
CAF2843744.1,0,Auto
CAF2843763.1,0,Auto
CAF2843781.1,0.0284836333333333,Auto
CAF2843798.1,0,Auto
CAF2843814.1,2.87480742416667,Auto
CAF2843830.1,1.50011989,Auto
CAF2843846.1,6.14127,Auto
CAF2843862.1,16.17035,Auto
CAF2843878.1,67.265425,Auto
CAF2843894.1,328.31135,Auto
CAF2843910.1,0,Auto
CAF2843925.1,0.321297166666667,Auto
CAF2843942.1,0.0357159,Auto
CAF2843958.1,0.3942194061,Auto
CAF2843974.1,0.1404715,Auto
CAF2843990.1,0.414086,Auto
CAF2844006.1,18.7635666666667,Auto
CAF2844022.1,13.1628833333333,Auto
CAF2844037.1,33.56745,Auto
CAF2844053.1,42.6925,Auto
CAF2844069.1,13.6792066666667,Auto
CAF2844085.1,0.204498333333333,Auto
CAF2844101.1,0,Auto
CAF2844117.1,0.00792425,Auto
CAF2844133.1,2.798245,Auto
CAF2844150.1,23.9077333333333,Auto
CAF2844166.1,0.115438166666667,Auto
CAF2844182.1,0.543828666666667,Auto
CAF2844198.1,2.062565,Auto
CAF2844214.1,0,Auto
CAF2844230.1,0,Auto
CAF2844246.1,0.0345756666666667,Auto
CAF2844262.1,0,Auto
CAF2844277.1,28.4408231666667,Auto
CAF2844292.1,0.483772333333333,Auto
CAF2844308.1,1.36479116666667,Auto
CAF2844324.1,50.20105,Auto
CAF2844339.1,10.890545,Auto
CAF2844355.1,59.3527833333333,Auto
CAF2844371.1,14.4785933333333,Auto
CAF2844387.1,33.4917733333333,Auto
CAF2844403.1,72.4870878333333,Auto
CAF2844419.1,14.5405435,Auto
CAF2844434.1,0,Auto
CAF2844451.1,0.131032833333333,Auto
CAF2844467.1,0.552296333333333,Auto
CAF2844483.1,0.0943986666666667,Auto
CAF2844499.1,0.0352048333333333,Auto
CAF2844516.1,9.6119345,Auto
CAF2844532.1,34.8831033333333,Auto
CAF2844548.1,3.076175,Auto
CAF2844565.1,42.5598333333333,Auto
CAF2844580.1,16.1534233333333,Auto
CAF2844598.1,7.43020166666667,Auto
CAF2844614.1,9.077905,Auto
CAF2844629.1,4.23212,Auto
CAF2844645.1,32.3294166666667,Auto
CAF2844661.1,0.240108516666667,Auto
CAF2844677.1,55.1536755,Auto
CAF2844692.1,16.4046355,Auto
CAF2844708.1,74.5817833333333,Auto
CAF2844724.1,24.7450833333333,Auto
CAF2844740.1,5.359905,Auto
CAF2844755.1,160.5006,Auto
CAF2844771.1,0.409438,Auto
CAF2844787.1,2.96579816666667,Auto
CAF2844804.1,21.8588621666667,Auto
CAF2844819.1,6.19868866666667,Auto
CAF2844836.1,31.4665333333333,Auto
CAF2844851.1,24.17395,Auto
CAF2844866.1,0.807355809,Auto
CAF2844881.1,21.5654073333333,Auto
CAF2844895.1,2.786495,Auto
CAF2844910.1,0,Auto
CAF2844925.1,0,Auto
CAF2844940.1,0,Auto
CAF2844954.1,15.7188936666667,Auto
CAF2844969.1,0.425815,Auto
CAF2844984.1,0.318836666666667,Auto
CAF2845000.1,7.89302666666667,Auto
CAF2845014.1,1.84330833333333,Auto
CAF2845033.1,0.416185166666667,Auto
CAF2845048.1,0.390157283333333,Auto
CAF2845063.1,0.159821402078333,Auto
CAF2845075.1,12.3605026666667,Auto
CAF2845090.1,0.235094,Auto
CAF2845106.1,28.7339,Auto
CAF2845121.1,0,Auto
CAF2845136.1,14.2701416666667,Auto
CAF2845152.1,49.5229233333333,Auto
CAF2845167.1,1.64308883333333,Auto
CAF2845182.1,68.36685,Auto
CAF2845196.1,15.7787,Auto
CAF2845205.1,17.44645,Auto
CAF2845220.1,8.04228833333333,Auto
CAF2845235.1,2896.74433333333,Auto
CAF2845249.1,0.131885833333333,Auto
CAF2845262.1,209.138686666667,Auto
CAF2845277.1,29.5012833333333,Auto
CAF2845291.1,909.513183333333,Auto
CAF2845305.1,97.3926983333333,Auto
CAF2845320.1,83.5318666666667,Auto
CAF2845334.1,6.71253666666667,Auto
CAF2845348.1,0.0572908333333333,Auto
CAF2845362.1,0.326034,Auto
CAF2845377.1,0,Auto
CAF2845393.1,0,Auto
CAF2845408.1,0.0890096666666667,Auto
CAF2845423.1,0.0816814,Auto
CAF2845438.1,0.181950666666667,Auto
CAF2845453.1,1.9474615,Auto
CAF2845467.1,1.9474615,Auto
CAF2845481.1,0,Auto
CAF2845496.1,0,Auto
CAF2845512.1,2.30573666666667,Auto
CAF2845528.1,4.16174716666667,Auto
CAF2845544.1,6.89554366666667,Auto
CAF2845564.1,0,Auto
CAF2845579.1,6.55519833333333,Auto
CAF2845595.1,78.3528666666667,Auto
CAF2845610.1,13.15609,Auto
CAF2845626.1,2.6269165,Auto
CAF2845641.1,0.294495833333333,Auto
CAF2845656.1,43.4998833333333,Auto
CAF2845670.1,15.7064916586183,Auto
CAF2845686.1,16.4034633333333,Auto
CAF2845700.1,11.1542773333333,Auto
CAF2845716.1,10.0990216666667,Auto
CAF2845730.1,2.176765,Auto
CAF2845746.1,1.716825,Auto
CAF2845762.1,0,Auto
CAF2845776.1,0.982126,Auto
CAF2845790.1,3.7955005,Auto
CAF2845805.1,0,Auto
CAF2845821.1,0,Auto
CAF2845834.1,0,Auto
CAF2845849.1,0.224476666666667,Auto
CAF2845864.1,1.5227865,Auto
CAF2845879.1,2.73774333333333,Auto
CAF2845894.1,0.315439666666667,Auto
CAF2845909.1,24.7695968333333,Auto
CAF2845924.1,17.7787713333333,Auto
CAF2845939.1,14.185446,Auto
CAF2845952.1,0.0530368333333333,Auto
CAF2845969.1,2.24389166666667,Auto
CAF2845984.1,154.181443333333,Auto
CAF2846000.1,18.8474656666667,Auto
CAF2846014.1,0.121882333333333,Auto
CAF2846029.1,15.6944,Auto
CAF2846043.1,34.7409333333333,Auto
CAF2846058.1,20.8355,Auto
CAF2846075.1,0,Auto
CAF2846089.1,5.87559133333333,Auto
CAF2846104.1,45.3416333333333,Auto
CAF2846119.1,37.6699333333333,Auto
CAF2846134.1,0.367594333333333,Auto
CAF2846149.1,5.8315935,Auto
CAF2846165.1,10.6723116666667,Auto
CAF2846179.1,0,Auto
CAF2846195.1,0.211386283333333,Auto
CAF2846209.1,0.683250833333333,Auto
CAF2846228.1,0,Auto
CAF2846235.1,596.239682,Auto
CAF2846250.1,286.486416666667,Auto
CAF2846266.1,17.8705166666667,Auto
CAF2846281.1,102.9432,Auto
CAF2846296.1,33.6194666666667,Auto
CAF2846298.1,30.8805166666667,Auto
CAF2846300.1,21.3662366666667,Auto
CAF2846313.1,3.936115,Auto
CAF2846325.1,14.57238,Auto
CAF2846340.1,22.9365666666667,Auto
CAF2846354.1,165.468166666667,Auto
CAF2846366.1,101.455083333333,Auto
CAF2846381.1,97.4083666666667,Auto
CAF2846390.1,9.6737025,Auto
CAF2846402.1,12.3286983333333,Auto
CAF2846420.1,0.0449321666666667,Auto
CAF2846435.1,4.674095,Auto
CAF2846450.1,12.6706185,Auto
CAF2846464.1,22.8539597166667,Auto
CAF2846480.1,17.2853943333333,Auto
CAF2846496.1,0.190615166666667,Auto
CAF2846510.1,0.144211666666667,Auto
CAF2846526.1,0,Auto
CAF2846541.1,0,Auto
CAF2846557.1,0.260403666666667,Auto
CAF2846573.1,0,Auto
CAF2846586.1,0,Auto
CAF2846601.1,0,Auto
CAF2846616.1,0.234441666666667,Auto
CAF2846631.1,0.0469546666666667,Auto
CAF2846639.1,0.047171,Auto
CAF2846654.1,0.0137213333333333,Auto
CAF2846669.1,25.34955,Auto
CAF2846683.1,2.5627405,Auto
CAF2846699.1,1.7374236402429,Auto
CAF2846713.1,6.29814916666667,Auto
CAF2846725.1,1470.45216666667,Auto
CAF2846739.1,0.100701666666667,Auto
CAF2846753.1,0.0361770166666667,Auto
CAF2846766.1,0.083004,Auto
CAF2846780.1,6.233343,Auto
CAF2846794.1,37.5288166666667,Auto
CAF2846808.1,49.9031,Auto
CAF2846821.1,20.7081,Auto
CAF2846835.1,15.471365,Auto
CAF2846848.1,0.774719,Auto
CAF2846862.1,17.04018,Auto
CAF2846874.1,0.875482833333333,Auto
CAF2846888.1,3.17979733333333,Auto
CAF2846903.1,25.4171833333333,Auto
CAF2846917.1,98.1229666666667,Auto
CAF2846933.1,39.1410833333333,Auto
CAF2846947.1,12.759875,Auto
CAF2846962.1,28.2999166666667,Auto
CAF2846976.1,28.838625,Auto
CAF2846985.1,1.05239016666667,Auto
CAF2846999.1,56.5556666666667,Auto
CAF2847013.1,10.9022666666667,Auto
CAF2847025.1,84.7838,Auto
CAF2847040.1,61.5476666666667,Auto
CAF2847054.1,13.9706366666667,Auto
CAF2847068.1,5.53742833333333,Auto
CAF2847084.1,54.9240666666667,Auto
CAF2847101.1,39.8466,Auto
CAF2847119.1,38.5809666666667,Auto
CAF2847133.1,1.45439116666667,Auto
CAF2847147.1,1.96031283333333,Auto
CAF2847162.1,0.103228,Auto
CAF2847175.1,0.359569666666667,Auto
CAF2847189.1,32.4826833333333,Auto
CAF2847202.1,18.5243166666667,Auto
CAF2847215.1,10.84083,Auto
CAF2847229.1,11.5386733333333,Auto
CAF2847241.1,0,Auto
CAF2847255.1,11.0893516666667,Auto
CAF2847268.1,12.2341166666667,Auto
CAF2847283.1,69.32948,Auto
CAF2847297.1,12.7839114666667,Auto
CAF2847312.1,10.7461381666667,Auto
CAF2847326.1,13.1755015,Auto
CAF2847342.1,23.1439083333333,Auto
CAF2847356.1,13.3871566666667,Auto
CAF2847370.1,2370.299,Auto
CAF2847384.1,21.48905,Auto
CAF2847398.1,2.556145,Auto
CAF2847412.1,2.63666500198325,Auto
CAF2847425.1,7.92175666666667,Auto
CAF2847438.1,56.8783333333333,Auto
CAF2847453.1,2.21670616666667,Auto
CAF2847470.1,756.54779,Auto
CAF2847485.1,0.0655781666666667,Auto
CAF2847499.1,1.90981883333333,Auto
CAF2847512.1,0.5473715,Auto
CAF2847525.1,1.67900016666667,Auto
CAF2847534.1,0.099793,Auto
CAF2847552.1,0.159092166666667,Auto
CAF2847565.1,10.4367683333333,Auto
CAF2847578.1,1.72497998333333,Auto
CAF2847591.1,35.4949833333333,Auto
CAF2847605.1,17.7881631666667,Auto
CAF2847620.1,52.04505,Auto
CAF2847634.1,0.466113666666667,Auto
CAF2847650.1,315.670698333333,Auto
CAF2847666.1,30.1632666666667,Auto
CAF2847681.1,28.0909833333333,Auto
CAF2847695.1,85.2754333333333,Auto
CAF2847709.1,0.8213745,Auto
CAF2847722.1,109.545166666667,Auto
CAF2847736.1,20.84322,Auto
CAF2847750.1,0,Auto
CAF2847756.1,0.831169833333333,Auto
CAF2847770.1,0.351829833333333,Auto
CAF2847784.1,1.86925041666667,Auto
CAF2847800.1,0.141136833333333,Auto
CAF2847814.1,1.86925041666667,Auto
CAF2847828.1,0.051478,Auto
CAF2847840.1,0.4774085,Auto
CAF2847854.1,0,Auto
CAF2847870.1,2.70082516666667,Auto
CAF2847882.1,1.6043275,Auto
CAF2847897.1,0.255693666666667,Auto
CAF2847901.1,1.3446255,Auto
CAF2847914.1,0.752803666666667,Auto
CAF2847927.1,0.291288116666667,Auto
CAF2847936.1,0.525871833333333,Auto
CAF2847948.1,21.4404166666667,Auto
CAF2847955.1,420.834621666667,Auto
CAF2847967.1,580.846666666667,Auto
CAF2847980.1,19.93814,Auto
CAF2847999.1,0.9125,Auto
CAF2848013.1,0.917890166666667,Auto
CAF2848027.1,6.36296666666667,Auto
CAF2848042.1,21.9268283333333,Auto
CAF2848058.1,7.5593045,Auto
CAF2848073.1,194.246666666667,Auto
CAF2848086.1,57.2890833333333,Auto
CAF2848101.1,15.20008,Auto
CAF2848115.1,63.0640166666667,Auto
CAF2848128.1,15.5130983333333,Auto
CAF2848145.1,6.83985666666667,Auto
CAF2848159.1,6.20545366666667,Auto
CAF2848170.1,8.33677166666667,Auto
CAF2848184.1,0,Auto
CAF2848198.1,53.2123666666667,Auto
CAF2848210.1,48.7954766666667,Auto
CAF2848225.1,100.532,Auto
CAF2848239.1,0.26022,Auto
CAF2848253.1,0.3388816,Auto
CAF2848266.1,3.9989385,Auto
CAF2848278.1,0.390871166666667,Auto
CAF2848293.1,54.9479166666667,Auto
CAF2848307.1,0.0346741666666667,Auto
CAF2848323.1,0.297647916666667,Auto
CAF2848336.1,4.87477333333333,Auto
CAF2848354.1,20.2163166666667,Auto
CAF2848368.1,80.5209,Auto
CAF2848381.1,171.254333333333,Auto
CAF2848392.1,43.7000833333333,Auto
CAF2848402.1,2.2949426,Auto
CAF2848422.1,17.3375138333333,Auto
CAF2848436.1,0.242071666666667,Auto
CAF2848445.1,0.0197935,Auto
CAF2848458.1,0.3827695,Auto
CAF2848474.1,0.3178045,Auto
CAF2848491.1,0.391079833333333,Auto
CAF2848502.1,0.328757666666667,Auto
CAF2848517.1,0.234083666666667,Auto
CAF2848527.1,0,Auto
CAF2848540.1,5.25343166666667,Auto
CAF2848554.1,0,Auto
CAF2848568.1,2.395362e-07,Auto
CAF2848583.1,0.464808083333333,Auto
CAF2848595.1,0.703005166666667,Auto
CAF2848607.1,0.689130833333333,Auto
CAF2848621.1,0.941545333333333,Auto
CAF2848633.1,0,Auto
CAF2848649.1,0.84609995,Auto
CAF2848665.1,0.038887,Auto
CAF2848679.1,4.74983333333333,Auto
CAF2848685.1,3.14079333333333,Auto
CAF2848702.1,236.122516666667,Auto
CAF2848721.1,0.100431316666667,Auto
CAF2848733.1,14.2755833333333,Auto
CAF2848737.1,131.41783,Auto
CAF2848748.1,13.0932945,Auto
CAF2848762.1,0.515238833333333,Auto
CAF2848767.1,7.26616166666667,Auto
